idaction,name,hash,type,url_prefix
1818,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1811,4286212103,1,2.0
1819,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1811,928427334,1,2.0
1820,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1811,2010057508,1,2.0
1821,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1811,2273659567,1,2.0
1822,devpy.vipani.ai/rfq/sellers/rfq-details/1811,1030831168,1,2.0
1823,devpy.vipani.ai/deal-room/rfq/1155/chat,3777511379,1,2.0
1824,devpy.vipani.ai/deal-room/rfq/1109/chat,3302150159,1,2.0
1825,devpy.vipani.ai/deal-room/rfq/1052/chat,814157813,1,2.0
1826,devpy.vipani.ai/rfq/sellers/rfq-details/1812,2759355898,1,2.0
1827,devpy.vipani.ai/rfq/buyer/rfq-details/1812,1118468142,1,2.0
1828,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=1812&product=6710,1339021728,1,2.0
1829,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=1812&product=6710&quoteId=1365&seller=91,1173500076,1,2.0
1830,devpy.vipani.ai/deal-room/rfq/1048/chat,929769255,1,2.0
1831,devpy.vipani.ai/deal-room/rfq/824/chat,2280567279,1,2.0
1832,devpy.vipani.ai/deal-room/rfq/806/chat,1572405709,1,2.0
1833,devpy.vipani.ai/deal-room/rfq/798/chat,722155458,1,2.0
1834,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1365&rfqId=1812&sellerId=91,794365087,1,2.0
1835,devpy.vipani.ai/deal-room/rfq/799/chat,3763856487,1,2.0
1836,devpy.vipani.ai/order-management/sent-to-supplier?id=1075,3907970491,1,2.0
1837,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1075,2376487446,1,2.0
1838,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1814,2400230536,1,2.0
1839,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1813,292817195,1,2.0
1840,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1813,3646475370,1,2.0
1841,unify.vipani.ai/buyer-auction/buyer-dashboard,3910773384,1,2.0
1842,stuam.vipani.ai/prf/prf/dashboard,1616145530,1,2.0
1843,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1813,2579589640,1,2.0
1844,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1813,1770728323,1,2.0
1845,devpy.vipani.ai/rfq/sellers/rfq-details/1813,3548339564,1,2.0
1846,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6717,%22rfqID%22:1813%7D",3228720359,1,2.0
1847,devpy.vipani.ai/auction/product-info/556,3452561050,1,2.0
1848,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6718,%22rfqID%22:1813%7D",2355614665,1,2.0
1849,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6716,%22rfqID%22:1813%7D",1604902777,1,2.0
1850,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6715,%22rfqID%22:1813%7D",615931290,1,2.0
1851,devpy.vipani.ai/auction/product-info/557,3134117388,1,2.0
1852,devpy.vipani.ai/auction/bidder-req/556,421068175,1,2.0
1853,devpy.vipani.ai/auction/payment/556,1502539879,1,2.0
1854,devpy.vipani.ai/auction/seller-auction-details/557,172204106,1,2.0
1855,devpy.vipani.ai/auction/bidder-req/557,1847577881,1,2.0
1856,devpy.vipani.ai/auction/payment/557,780779761,1,2.0
1857,devpy.vipani.ai/order-management/create-invoice?poId=1075,1106662749,1,2.0
1858,devpy.vipani.ai/order-management/send-to-buyer?id=1075,3802561524,1,2.0
1859,devpy.vipani.ai/rfq/buyer/create_rfq/1814,585108014,1,2.0
1860,devpy.vipani.ai/order-management/po-list,188479153,1,2.0
1861,devpy.vipani.ai/rfq/sellers/rfq-details/1815,974977113,1,2.0
1862,devpy.vipani.ai/deal-room/rfq/1157/chat,2900401880,1,2.0
1863,devpy.vipani.ai/buyer-auction/buyer-auction-details/557,2007765053,1,2.0
1864,devpy.vipani.ai/rfq/buyer/rfq-details/1815,3704548749,1,2.0
1865,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=1815&product=6719,1407110084,1,2.0
1866,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=1815&product=6719&quoteId=1368&seller=91,3917237741,1,2.0
1867,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1368&rfqId=1815&sellerId=91,1745145089,1,2.0
1868,devpy.vipani.ai/order-management/sent-to-supplier?id=1076,1911010305,1,2.0
1869,devpy.vipani.ai/rfq/buyer/rfq-details/1813,900548792,1,2.0
1870,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1076,347014060,1,2.0
1871,devpy.vipani.ai/order-management/create-invoice?poId=1076,3640591591,1,2.0
1872,devpy.vipani.ai/order-management/send-to-buyer?id=1076,2075077198,1,2.0
1873,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=792,4231224525,1,2.0
1874,devpy.vipani.ai/order-management/invoice-approve?invoiceId=792&invoiceType=parent,3236733036,1,2.0
1875,devpy.vipani.ai/order-management/po-make-payemnt?invoiceId=792&invoiceType=parent,3261832077,1,2.0
1876,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=792&invoiceType=parent,3489762526,1,2.0
1877,stuam.vipani.ai/hub/social,3143556833,1,2.0
1878,stuam.vipani.ai/e-commerce,845494840,1,2.0
1879,stuam.vipani.ai/deal-room/general/recent/chat,1219402063,1,2.0
1880,stuam.vipani.ai/user-management,4049240633,1,2.0
1881,devpy.vipani.ai/order-management/invoice-approve?invoiceId=791&invoiceType=parent,1866853798,1,2.0
1882,localhost/hub/auctions,2346774397,1,0.0
1883,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=852&invoiceType=child,83275644,1,2.0
1884,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=853&invoiceType=child,3541315364,1,2.0
1885,devpy.vipani.ai/order-management/create-asn/852,3020917960,1,2.0
1886,devpy.vipani.ai/order-management/seller-shipment-details/852,3255207957,1,2.0
1887,stuam.vipani.ai/rfq/buyer/dashboard,264711579,1,2.0
1888,stuam.vipani.ai/order-management,3324810696,1,2.0
1889,stuam.vipani.ai/buyer-auction/buyer-dashboard,584552514,1,2.0
1890,stuam.vipani.ai/rfq/sellers/dashboard,3930236830,1,2.0
1891,devpy.vipani.ai/order-management/create-asn/853,3272129630,1,2.0
1892,stuam.vipani.ai/order-management/seller-dashboard,3025717645,1,2.0
1893,stuam.vipani.ai/site-management/website_banner,3793405171,1,2.0
1894,stuam.vipani.ai/product-management/my-products,1639376696,1,2.0
1895,devpy.vipani.ai/order-management/seller-shipment-details/853,3036788867,1,2.0
1896,devpy.vipani.ai/order-management/create-dc/746,1062492927,1,2.0
1897,devpy.vipani.ai/rfq/sellers/rfq-details/1816,2736105955,1,2.0
1898,devpy.vipani.ai/order-management/request-grn/746,4076350207,1,2.0
1899,devpy.vipani.ai/deal-room/rfq/1159/chat,2531983272,1,2.0
1900,devpy.vipani.ai/order-management/create-dc/747,1213426281,1,2.0
1901,devpy.vipani.ai/order-management/request-grn/747,2248088169,1,2.0
1902,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1817,370789682,1,2.0
1903,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1817,3728017523,1,2.0
1904,devpy.vipani.ai/rfq/buyer/rfq-details/1816,1170717751,1,2.0
1905,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=1816&product=6721,172570094,1,2.0
1906,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=1816&product=6721&quoteId=1369&seller=91,2507351968,1,2.0
1907,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1369&rfqId=1816&sellerId=91,1424737512,1,2.0
1908,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1817,2662116881,1,2.0
1909,devpy.vipani.ai/order-management/sent-to-supplier?id=1078,2522847494,1,2.0
1910,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1818,2259079331,1,2.0
1911,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1817,1860628378,1,2.0
1912,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1078,4078382763,1,2.0
1913,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1818,1317672418,1,2.0
1914,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1819,4053917749,1,2.0
1915,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1819,965551476,1,2.0
1916,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1819,2031387414,1,2.0
1917,devpy.vipani.ai/prf/add-product/227,2797364264,1,2.0
1918,devpy.vipani.ai/prf/prf-details/227,4213802353,1,2.0
1919,devpy.vipani.ai/user-management,4224241061,1,2.0
1920,devpy.vipani.ai/order-management/create-invoice?poId=1080,3053763869,1,2.0
1921,devpy.vipani.ai/order-management/send-to-buyer?id=1080,357864372,1,2.0
1922,devpy.vipani.ai/rfq/buyer/create_rfq/1820,245407220,1,2.0
1923,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1820,1803341331,1,2.0
1924,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1820,736454769,1,2.0
1925,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=794,357628408,1,2.0
1926,devpy.vipani.ai/auction/product-info/558,712100765,1,2.0
1927,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1821,3562486724,1,2.0
1928,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1822,1298033278,1,2.0
1929,devpy.vipani.ai/order-management/invoice-approve?invoiceId=794&invoiceType=parent,1154432441,1,2.0
1930,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1822,2238885695,1,2.0
1931,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1823,978934504,1,2.0
1932,devpy.vipani.ai/order-management/po-make-payemnt?invoiceId=794&invoiceType=parent,1179125336,1,2.0
1933,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1823,4067794857,1,2.0
1934,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1822,3320514909,1,2.0
1935,devpy.vipani.ai/auction/bidder-req/558,4271952008,1,2.0
1936,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1824,2755514187,1,2.0
1937,devpy.vipani.ai/auction/payment/558,3191266656,1,2.0
1938,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=794&invoiceType=parent,1411518731,1,2.0
1939,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1823,3001825739,1,2.0
1940,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1824,1813056010,1,2.0
1941,devpy.vipani.ai/auction/seller-auction-details/558,2600254939,1,2.0
1942,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1824,747154536,1,2.0
1943,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1823,1118206016,1,2.0
1944,devpy.vipani.ai/rfq/sellers/rfq-details/1823,4166127279,1,2.0
1945,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1824,3703762403,1,2.0
1946,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1822,899762390,1,2.0
1947,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6742,%22rfqID%22:1823%7D",1098405586,1,2.0
1948,devpy.vipani.ai/rfq/sellers/rfq-details/1822,2404728377,1,2.0
1949,devpy.vipani.ai/rfq/sellers/rfq-details/1824,1714854668,1,2.0
1950,devpy.vipani.ai/deal-room/rfq/1161/chat,1263626072,1,2.0
1951,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6748,%22rfqID%22:1823%7D",2152619737,1,2.0
1952,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6741,%22rfqID%22:1823%7D",979817521,1,2.0
1953,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=854&invoiceType=child,2569708655,1,2.0
1954,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6740,%22rfqID%22:1823%7D",2780583855,1,2.0
1955,devpy.vipani.ai/rfq/sellers/rfq-details/1825,288467866,1,2.0
1956,devpy.vipani.ai/buyer-auction/buyer-auction-details/558,3876785580,1,2.0
1957,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6744,%22rfqID%22:1822%7D",267990129,1,2.0
1958,devpy.vipani.ai/order-management/create-asn/854,1567369725,1,2.0
1959,devpy.vipani.ai/rfq/buyer/rfq-details/1825,4158897742,1,2.0
1960,devpy.vipani.ai/order-management/seller-shipment-details/854,728050976,1,2.0
1961,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=1825&product=6749,1070880248,1,2.0
1962,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=1825&product=6749&quoteId=1371&seller=91,441116053,1,2.0
1963,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6743,%22rfqID%22:1822%7D",1713287721,1,2.0
1964,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1371&rfqId=1825&sellerId=91,3804635469,1,2.0
1965,devpy.vipani.ai/order-management/sent-to-supplier?id=1081,1746615661,1,2.0
1966,devpy.vipani.ai/order-management/create-dc/748,3639375864,1,2.0
1967,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1081,223578816,1,2.0
1968,devpy.vipani.ai/order-management/request-grn/748,356517880,1,2.0
1969,devpy.vipani.ai/order-management/create-invoice?poId=1081,3238235531,1,2.0
1970,devpy.vipani.ai/order-management/send-to-buyer?id=1081,1649648418,1,2.0
1971,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=795,1649920366,1,2.0
1972,devpy.vipani.ai/prf/add-product/228,906197433,1,2.0
1973,devpy.vipani.ai/prf/prf-details/228,1805031648,1,2.0
1974,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1826,1244900967,1,2.0
1975,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1826,2183097126,1,2.0
1976,devpy.vipani.ai/rfq/buyer/create_rfq/1827,2428766295,1,2.0
1977,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1827,4112014256,1,2.0
1978,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1827,3045195218,1,2.0
1979,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1826,3263614276,1,2.0
1980,devpy.vipani.ai/auction/product-info/559,1568078603,1,2.0
1981,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1826,852266191,1,2.0
1982,devpy.vipani.ai/rfq/sellers/rfq-details/1826,2285435424,1,2.0
1983,devpy.vipani.ai/deal-room/rfq/1163/chat,110741075,1,2.0
1984,devpy.vipani.ai/auction/bidder-req/559,2309480478,1,2.0
1985,devpy.vipani.ai/auction/payment/559,3375492598,1,2.0
1986,devpy.vipani.ai/auction/seller-auction-details/559,3992685901,1,2.0
1987,devpy.vipani.ai/rfq/buyer/rfq-details/1826,1860890612,1,2.0
1988,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=1826&product=6755,1394085193,1,2.0
1989,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=1826&product=6755&quoteId=1375&seller=91,4000488344,1,2.0
1990,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1375&rfqId=1826&sellerId=91,906679260,1,2.0
1991,devpy.vipani.ai/order-management/sent-to-supplier?id=1082,4044516567,1,2.0
1992,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1082,2488982394,1,2.0
1993,devpy.vipani.ai/order-management/create-invoice?poId=1082,1477106737,1,2.0
1994,devpy.vipani.ai/order-management/send-to-buyer?id=1082,4217041560,1,2.0
1995,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1828,2911601504,1,2.0
1996,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1829,3666654198,1,2.0
1997,devpy.vipani.ai/order-management/send-to-buyer-view?invoiceId=796,4217280724,1,2.0
1998,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1829,312506039,1,2.0
1999,devpy.vipani.ai/buyer-auction/buyer-auction-details/559,2417245498,1,2.0
2000,devpy.vipani.ai/hub/post-details/1020,3477311266,1,2.0
2001,devpy.vipani.ai/order-management/invoice-approve?invoiceId=796&invoiceType=parent,2382449461,1,2.0
2002,devpy.vipani.ai/order-management/po-make-payemnt?invoiceId=796&invoiceType=parent,2357620948,1,2.0
2003,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1829,1379520725,1,2.0
2004,devpy.vipani.ai/hub/post-details/1024,3358477115,1,2.0
2005,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=796&invoiceType=parent,2666293127,1,2.0
2006,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1829,2725482846,1,2.0
2007,devpy.vipani.ai/rfq/sellers/rfq-details/1829,411559857,1,2.0
2008,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6764,%22rfqID%22:1829%7D",4138236656,1,2.0
2009,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6765,%22rfqID%22:1829%7D",1769142638,1,2.0
2010,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6763,%22rfqID%22:1829%7D",2672819368,1,2.0
2011,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=855&invoiceType=child,1321739319,1,2.0
2012,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6762,%22rfqID%22:1829%7D",9797430,1,2.0
2013,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=856&invoiceType=child,3986596510,1,2.0
2014,devpy.vipani.ai/order-management/create-asn/855,711661931,1,2.0
2015,devpy.vipani.ai/order-management/seller-shipment-details/855,1549934006,1,2.0
2016,devpy.vipani.ai/order-management/create-asn/856,3009562833,1,2.0
2017,devpy.vipani.ai/order-management/seller-shipment-details/856,3312143372,1,2.0
2018,stuam.vipani.ai/e-commerce/category-four/5fbee8562c8c6e8292f439bb39e2ca08,561525995,1,2.0
2019,devpy.vipani.ai/order-management/create-dc/749,2951432046,1,2.0
2020,devpy.vipani.ai/order-management/request-grn/749,1648834414,1,2.0
2021,devpy.vipani.ai/order-management/create-dc/750,3475820171,1,2.0
2022,devpy.vipani.ai/order-management/request-grn/750,41991819,1,2.0
2023,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=797&invoiceType=parent,4220214465,1,2.0
2024,localhost/order-management/sent-to-supplier-view?id=1083&poId=1083,1945357467,1,0.0
2025,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=857&invoiceType=child,981213894,1,2.0
2026,devpy.vipani.ai/order-management/seller-invoice-view?invoiceId=858&invoiceType=child,2044965896,1,2.0
2027,devpy.vipani.ai/order-management/create-asn/857,3294984263,1,2.0
2028,devpy.vipani.ai/order-management/seller-shipment-details/857,2993454234,1,2.0
2029,devpy.vipani.ai/order-management/create-asn/858,1423599062,1,2.0
2030,devpy.vipani.ai/order-management/seller-shipment-details/858,584278283,1,2.0
2031,devpy.vipani.ai/order-management/create-dc/751,3089890845,1,2.0
2032,devpy.vipani.ai/order-management/request-grn/751,1971818013,1,2.0
2033,devpy.vipani.ai/order-management/create-dc/752,555921319,1,2.0
2034,devpy.vipani.ai/order-management/request-grn/752,3968786343,1,2.0
2035,devpy.vipani.ai/hub/post-details/1028,3247965968,1,2.0
2036,devpy.vipani.ai/hub/post-details/1032,945217359,1,2.0
2037,devpy.vipani.ai/e-commerce/search-products/tarson,732691954,1,2.0
2038,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1830,3125492243,1,2.0
2039,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1830,1919418194,1,2.0
2040,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1830,855529776,1,2.0
2041,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1830,3266582715,1,2.0
2042,devpy.vipani.ai/rfq/sellers/rfq-details/1830,2017488468,1,2.0
2043,devpy.vipani.ai/deal-room/rfq/1165/chat,3502253390,1,2.0
2044,localhost/order-management/po-make-payemnt?invoiceId=797&invoiceType=parent,3865064286,1,0.0
2045,devpy.vipani.ai/rfq/sellers/rfq-details/1831,256335554,1,2.0
2046,devpy.vipani.ai/rfq/buyer/rfq-details/1831,3918875414,1,2.0
2047,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1832,1413831487,1,2.0
2048,devpy.vipani.ai/rfq/buyer/rfq-product-quote-list?rfqId=1831&product=6770,3446860396,1,2.0
2049,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1832,2624167550,1,2.0
2050,devpy.vipani.ai/rfq/buyer/quote-details?rfqId=1831&product=6770&quoteId=1378&seller=91,3826884487,1,2.0
2051,devpy.vipani.ai/rfq/buyer/generate-po?quoteId=1378&rfqId=1831&sellerId=91,3965252404,1,2.0
2052,devpy.vipani.ai/order-management/sent-to-supplier?id=1084,410110434,1,2.0
2053,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1832,3706730524,1,2.0
2054,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1084,2100919887,1,2.0
2055,devpy.vipani.ai/order-management/create-invoice?poId=1084,2976479492,1,2.0
2056,devpy.vipani.ai/order-management/send-to-buyer?id=1084,305747885,1,2.0
2057,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1832,750418327,1,2.0
2058,devpy.vipani.ai/rfq/sellers/rfq-details/1832,2521698168,1,2.0
2059,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6779,%22rfqID%22:1832%7D",2737848018,1,2.0
2060,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6780,%22rfqID%22:1832%7D",3313675386,1,2.0
2061,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6776,%22rfqID%22:1832%7D",4012225020,1,2.0
2062,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6778,%22rfqID%22:1832%7D",1022016844,1,2.0
2063,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1833,591555497,1,2.0
2064,devpy.vipani.ai/rfq/buyer/additional_rfq_details/1834,3173449226,1,2.0
2065,devpy.vipani.ai/rfq/buyer/rfq-product-selection/1834,1963604811,1,2.0
2066,devpy.vipani.ai/rfq/buyer/rfq-seller-selection/1834,898866473,1,2.0
2067,localhost/order-management/buyer-invoice-view?invoiceId=858&invoiceType=child,712218493,1,0.0
2068,devpy.vipani.ai/rfq/sellers/view-rfq-details?id=1834,3319389346,1,2.0
2069,devpy.vipani.ai/rfq/sellers/rfq-details/1834,2133699149,1,2.0
2070,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6786,%22rfqID%22:1834%7D",383055456,1,2.0
2071,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6787,%22rfqID%22:1834%7D",2299426302,1,2.0
2072,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6785,%22rfqID%22:1834%7D",1841984643,1,2.0
2073,"devpy.vipani.ai/rfq/sellers/create-quote?data=%7B%22product%22:6784,%22rfqID%22:1834%7D",4061198109,1,2.0
2074,devpy.vipani.ai/auction/product-info/560,260509804,1,2.0
2075,devpy.vipani.ai/auction/bidder-req/560,3679849337,1,2.0
2076,devpy.vipani.ai/auction/payment/560,2613053073,1,2.0
2077,devpy.vipani.ai/auction/seller-auction-details/560,3205129770,1,2.0
2078,devpy.vipani.ai/buyer-auction/buyer-auction-details/560,3269842525,1,2.0
2079,devpy.vipani.ai/e-commerce/cart-ordersummery?type=BuyNow,3075857196,1,2.0
2080,devpy.vipani.ai/order-management/sent-to-supplier-view?id=1086&poId=1086,4022222034,1,2.0
2081,devpy.vipani.ai/order-management/seller-parent-invoice?invoiceId=801&invoiceType=parent,421155772,1,2.0
